SMILES,Solubility,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT
[Cl-].[Cl-].[Cl-].[Fe+3],0.6028517968,162.204,-8.990499999999999,0.0,4.0,0.0,0.0,4.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,54.42337778977272,-0.0,3.2451124978365318
[Fe++].[O-][S]([O-])(=O)=O,0.6313327107,151.908,-1.3405,10.4746,6.0,4.0,0.0,6.0,0.0,38.0,0.0,0.0,0.0,0.0,80.25999999999999,45.60180282394836,0.0,90.7164928725825
[Na+].COc1ccc(cc1)N=Nc2ccc(cc2OC)N=Nc3cccc(c3)[S]([O-])(=O)=O,-0.8354591701,448.43600000000015,2.442700000000001,108.7452,31.0,9.0,0.0,11.0,7.0,154.0,3.0,0.0,0.0,3.0,125.1,201.4381575411628,3.413328280896666e-06,1198.4470005138612
[Na+].[O-]N1C=CC=CC1=S,0.6370124426,149.14999999999995,-1.4325099999999993,34.031,9.0,3.0,0.0,4.0,0.0,42.0,1.0,0.0,0.0,1.0,27.99,80.38147470862961,6.399999377333394e-07,234.39964603589556
[Na+].OC[C@H](O)C1OC(=O)[C-](O)C1=O,0.5110430921,198.106,-5.257409999999997,33.15839999999999,13.0,6.0,3.0,7.0,2.0,68.0,0.0,1.0,1.0,1.0,104.06,95.79082075517776,1.439999606400111e-06,217.1700163058029
[Cl-].[Cl-].[Ni++],0.6949333776000001,129.599,-5.9945,0.0,3.0,0.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,41.72141688471463,-0.0,2.754887502163468
[Na+].Cc1c(CNC(=O)CCl)c(C)c(Nc2cc(c(N)c3C(=O)c4ccccc4C(=O)c23)[S]([O-])(=O)=O)c(C)c1CNC(=O)CCl,-1.0175519333,669.519,0.3311600000000033,161.1936999999998,44.0,9.0,4.0,15.0,9.0,226.0,3.0,0.0,1.0,4.0,187.59,285.8382573709864,5.289988277885493e-06,1783.7523356946913
CC(C)=CCO,-0.128994642,86.134,0.9449,26.51679999999999,6.0,1.0,1.0,1.0,1.0,36.0,0.0,0.0,0.0,0.0,20.23,38.30365020542773,3.1374298786373527,50.95878455585175
[Ca++].N[S]([O-])(=O)=O.N[S]([O-])(=O)=O,0.4388612161999999,232.252,-3.5702,33.5232,11.0,6.0,2.0,11.0,0.0,64.0,0.0,0.0,0.0,0.0,166.43999999999997,93.70371649755,-1.0666666593333335e-07,214.95740853719445
NCCCCCCN,0.7389034055,116.208,0.4642,36.57679999999999,8.0,2.0,2.0,2.0,5.0,50.0,0.0,0.0,0.0,0.0,52.04,51.243742993838026,2.53006045688352,31.509775004326936
[Na+].OC[S]([O-])=O,0.731520726,118.08899999999998,-4.180699999999999,16.0056,6.0,3.0,1.0,5.0,1.0,32.0,0.0,0.0,0.0,0.0,60.36,60.32437623456747,0.0,46.05785641096992
[nH]1ccnc1,0.9683905422,68.079,0.4096999999999999,18.587699999999995,5.0,1.0,1.0,2.0,0.0,26.0,1.0,0.0,0.0,1.0,28.68,29.860211521457774,3.1250000000000004,61.369930610534254
[Na+].N[C@@H](CC(O)=O)C([O-])=O,0.6099273323,155.08499999999998,-5.457699999999998,25.2352,10.0,4.0,2.0,6.0,3.0,52.0,0.0,0.0,0.0,0.0,103.45,79.4988793952236,0.0,137.21928094887363
[Mn++].[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O,0.4103907799,244.878,-5.6517,15.213,11.0,8.0,0.0,11.0,0.0,69.0,0.0,0.0,0.0,0.0,172.5,71.84038420130916,-1.0666666581111113e-07,124.40154658752398
CCC(C)(C)OO,-0.2165945745,104.14899999999996,1.6646,28.083799999999982,7.0,2.0,1.0,2.0,2.0,44.0,0.0,0.0,0.0,0.0,29.46,44.03609378285718,3.360435142696057,44.041843979966416
NCCc1ccccc1,-0.2823811698,121.18299999999996,1.1878,39.200400000000016,9.0,1.0,1.0,1.0,2.0,48.0,1.0,0.0,0.0,1.0,26.02,55.50117804530289,2.61489994009295,157.4784207656209
CC1(C)CC(O)CC(C)(C)N1[O],0.5627035438,172.248,1.3458,45.92430000000002,12.0,2.0,1.0,3.0,0.0,71.0,0.0,1.0,1.0,1.0,43.37,73.95529646354655,2.83552189030206,159.36734879116756
[Na+].Cc1cccc2n[n-]nc12,0.6051674279,155.136,-2.100579999999998,37.595000000000006,11.0,2.0,0.0,4.0,0.0,50.0,2.0,0.0,0.0,2.0,39.88,86.4767729080575,6.049999156666785e-07,355.2131727802347
O=C1CCC(=O)O1,-0.2016662739,100.073,-0.15,20.332999999999995,7.0,3.0,0.0,3.0,0.0,38.0,0.0,1.0,1.0,1.0,43.370000000000005,40.26483564708455,2.5537050272065858,102.10331482049531
[Ca++].CCC([O-])=O.CCC([O-])=O,-0.4769347221,186.21999999999997,-2.0881999999999987,36.35,11.0,4.0,0.0,5.0,2.0,60.0,0.0,0.0,0.0,0.0,80.25999999999999,95.59707245304556,-1.0666666563333336e-07,99.14991061829625
OCC(CO)(CO)CO,-0.3416163866,136.147,-2.058,30.77619999999999,9.0,4.0,4.0,4.0,4.0,56.0,0.0,0.0,0.0,0.0,80.92,53.37595449420002,3.824684203207495,51.84847143196431
CC(C)C(=O)OC(=O)C(C)C,0.5917902317,158.19699999999995,1.3682,40.775000000000006,11.0,3.0,0.0,3.0,2.0,64.0,0.0,0.0,0.0,0.0,43.370000000000005,66.73043525820019,3.8624101150224392,140.72010581370304
[Na+].[O-]C(=O)[C@@H]1CCC(=O)N1,0.6082046329,151.097,-4.981099999999998,26.171699999999998,10.0,3.0,1.0,5.0,1.0,50.0,0.0,1.0,1.0,1.0,69.22999999999999,80.2737280904903,8.099998654500228e-07,158.97205302419658
[Na+].[Na+].CCN(Cc1cccc(c1)[S]([O-])(=O)=O)c2ccc(cc2)[C+](c3ccc(cc3)N(CC)Cc4cccc(c4)[S]([O-])(=O)=O)c5ccccc5[S]([O-])(=O)=O,-0.1131580367,792.8650000000005,-0.5209099999999911,190.09659999999957,53.0,11.0,0.0,16.0,14.0,266.0,5.0,0.0,0.0,5.0,178.07999999999998,355.44674936048176,3.7812433303456104e-06,2213.190730516389
[Na+].[Na+].[O-][P](=O)=O,0.6893014740000001,124.951,-6.5574,8.293,6.0,3.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,57.2,79.99173642950187,-4.4999999400000016e-08,57.19344939991072
CC1(C)C(O)C(C)(C)C1O,-0.3736775878,144.214,0.7742,39.5756,10.0,2.0,2.0,2.0,0.0,60.0,0.0,1.0,1.0,1.0,40.46,61.87648217946859,2.7809310892394867,119.33658100079688
[K+].[K+].[K+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,0.2961937852,306.39300000000003,-14.240600000000002,29.204799999999995,16.0,7.0,1.0,10.0,5.0,74.0,0.0,0.0,0.0,0.0,140.62,218.9931569948156,-2.399999741500029e-07,238.5067183824432
OCCOCCOCCCNc1ccc(NCCCOCCOCCO)c2C(=O)c3ccccc3C(=O)c12,0.0571886956,530.6180000000004,2.116999999999999,143.4099999999999,38.0,10.0,4.0,10.0,20.0,208.0,2.0,0.0,1.0,3.0,135.58,222.78715699210068,1.5956925264360755,949.9083655277406
CC(O)=O,1.0017178079,60.05200000000001,0.0908999999999999,13.3098,4.0,1.0,1.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,37.3,24.05994899446593,2.8030394876740514,27.019550008653876
OC(=O)CCC(=O)C(O)=O,0.6148800726,146.098,-0.4950999999999999,29.512599999999992,10.0,3.0,2.0,5.0,4.0,56.0,0.0,0.0,0.0,0.0,91.67,56.272053289939294,3.604156821528498,170.87712379549453
[Na+].[Na+].[O-][S](=O)(=O)CCCSSCCC[S]([O-])(=O)=O,0.2286526355,354.4040000000001,-5.753599999999996,63.27840000000003,18.0,8.0,0.0,12.0,9.0,98.0,0.0,0.0,0.0,0.0,114.39999999999998,160.2942150023979,-1.1249996070001402e-06,342.88159103902024
CC(=C)C=O,-0.0675110058,70.09100000000001,0.7614000000000001,20.877999999999997,5.0,1.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,17.07,31.30599643887889,3.204805417886435,54.66829050039844
CC(C)C=O,-0.0798261768,72.107,0.8412999999999999,20.901999999999997,5.0,1.0,0.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,17.07,31.995599471063137,2.825749368745867,30.62919048309069
CC(C)O[P](S)(=S)OC(C)C,-0.5528547078,214.292,2.990700000000001,55.71300000000004,11.0,3.0,1.0,5.0,4.0,68.0,0.0,0.0,0.0,0.0,18.46,78.9879611904323,3.907836095239563,144.6612728526066
CNC(=O)C(C)(C(C)C)C(C)C,-1.3948677058,171.28399999999996,2.0507,51.849700000000034,12.0,1.0,1.0,2.0,3.0,72.0,0.0,0.0,0.0,0.0,29.1,75.7351143410508,4.7400996413297465,153.2215145706365
ClC(Cl)=O,-1.1608458422,98.916,1.584,17.102,4.0,1.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,17.07,33.50730558163666,2.8030394876740514,29.019550008653876
OC(=O)CC1(CCCCC1)CC(O)=O,-1.4722340504,200.234,1.8863,50.02360000000003,14.0,2.0,2.0,4.0,4.0,80.0,0.0,1.0,1.0,1.0,74.6,82.92941060834939,2.6568768463463908,210.27649744866903
[Sr],-1.1139433523,87.62,-0.3808,5.754,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,44.75647354469592,0.0,0.0
NC(=O)CC[C@H](NC(=O)C[NH3+])C([O-])=O,-0.194310278,203.198,-4.271499999999999,43.12120000000001,14.0,4.0,3.0,7.0,6.0,80.0,0.0,0.0,0.0,0.0,139.96,80.43734734416999,4.089939314856037,241.08940644097603
[Li].[Na].[K].CC(C)(C)c1ccc(cc1)[S](=O)(=O)Nc2ccc3cc(ccc3c2)[S](=O)(=O)c4cc5N=C6C(=C7Oc8c(ccc(N)c8[S](O)(=O)=O)N=C7C(=C6Oc5c(c4N)[S](O)(=O)=O)Cl)Cl,-2.1807658976,1015.8759999999996,5.707100000000003,242.19229999999985,64.0,14.0,5.0,26.0,7.0,319.0,6.0,0.0,2.0,8.0,284.27,452.9204382264367,2.5688850672843733e-06,3587.147508752789
CCSC,-1.0569732819,76.164,1.3693,24.05599999999999,4.0,1.0,0.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,31.592245281988006,1.9747448713915892,5.245112497836532
O=Cc1ccccc1,-1.2095723109,106.12399999999997,1.4991,31.829499999999992,8.0,1.0,0.0,1.0,1.0,40.0,1.0,0.0,0.0,1.0,17.07,47.95786733393734,2.991046914684621,167.00151696675914
CCC(C)(OO)OOC(C)(CC)OO,-1.5077732457,210.22599999999997,2.1662,46.98960000000001,14.0,6.0,2.0,6.0,7.0,86.0,0.0,0.0,0.0,0.0,77.38000000000001,83.12438019824026,4.13703891526259,133.91049395640275
CN[C@@H](C)[C@@H](O)c1ccccc1,-1.4051913165,165.236,1.3279,49.92350000000003,12.0,2.0,2.0,2.0,3.0,66.0,1.0,0.0,0.0,1.0,32.26,73.23526751288745,2.7110407232330616,222.5400055614587
CCOC(=O)C(C)C,-1.2554968887,116.15999999999998,1.2055,31.470999999999982,8.0,2.0,0.0,2.0,2.0,48.0,0.0,0.0,0.0,0.0,26.3,49.83902892936323,3.329150037184473,76.59772060569361
S=[Sr],0.0036602887,119.687,0.2673999999999999,13.345,2.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,44.55367974051606,2.0,2.0
O=C1OC(=O)c2ccccc12,-1.3644249332,148.11699999999996,0.9972,36.18800000000001,11.0,3.0,0.0,3.0,0.0,54.0,1.0,0.0,1.0,2.0,43.370000000000005,62.59204562435536,2.6946772551637395,307.9453367067098
Cl\C=C\Cl,-1.1871803856999998,96.94400000000002,1.9352,20.846,4.0,0.0,0.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.02112256380526,2.549193338482967,19.219280948873624
c1ccc2ncccc2c1,-1.325093551,129.16199999999998,2.2348,41.743000000000016,10.0,1.0,0.0,1.0,0.0,48.0,2.0,0.0,0.0,2.0,12.89,59.33271563217868,2.888051601657992,275.7051383449476
CC(=O)c1ccccc1.CC(C)(O)c2ccccc2.Oc3ccccc3,-1.7593061432,350.458,5.195400000000007,106.24010000000004,26.0,3.0,2.0,3.0,2.0,136.0,3.0,0.0,0.0,3.0,57.53,155.1319540151023,1.9796826460488242e-07,745.7210729666547
[Na+].[Na+].Nc1c2C(=O)c3ccccc3C(=O)c2c(cc1[S]([O-])(=O)=O)c4cc(c(N)c5C(=O)c6ccccc6C(=O)c45)[S]([O-])(=O)=O,-2.0301800533,648.5380000000004,-4.114999999999994,143.24319999999992,44.0,12.0,2.0,16.0,3.0,210.0,4.0,0.0,2.0,6.0,234.72,293.46073294792274,2.208998047386783e-06,2089.877514619316
CCN1CCCCC1,-1.2757105223,113.204,1.4922,35.96499999999999,8.0,1.0,0.0,1.0,1.0,48.0,0.0,1.0,1.0,1.0,3.24,51.68290623088334,2.125016255414672,55.4071655715584
Cc1ccc(N)c(c1)[S](O)(=O)=O,-1.4942009905000002,187.22,0.82392,45.40600000000001,12.0,3.0,2.0,5.0,1.0,66.0,1.0,0.0,0.0,1.0,80.39,70.7648719409469,3.4344939089006497,397.1125573446092
OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(O)=O.C2CN=C(N2)c3ccccc3.C4CN=C(N4)c5ccccc5,-1.9594675236,546.5360000000003,2.5522,145.97659999999982,40.0,8.0,6.0,12.0,6.0,206.0,3.0,0.0,2.0,5.0,197.98,227.9084054234865,1.7280564021500238e-07,1296.141091029081
O=C1NCCN1,0.8402733738,86.09400000000001,-0.7008000000000001,21.401399999999995,6.0,1.0,2.0,3.0,0.0,34.0,0.0,1.0,1.0,1.0,41.13,35.72455057035339,2.3673518510178746,63.19344939991072
[O--].[O--].[O--].[Fe+3].[Fe+3],-3.7261483073,159.687,-0.3614,2.0595,5.0,0.0,0.0,5.0,0.0,34.0,0.0,0.0,0.0,0.0,85.5,51.00197858958836,-0.0,4.854752972273344
[NH3+]O.[NH3+]O.[O-][S]([O-])(=O)=O,0.553426318,164.13899999999998,-4.103,19.82380000000001,9.0,6.0,4.0,9.0,0.0,60.0,0.0,0.0,0.0,0.0,176.0,51.19417075615947,-7.714285649961735e-08,94.22626787690945
[Cl-].[Cl-].[Co++],0.654418336,129.839,-5.9945,0.0,3.0,0.0,0.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,41.99469774646511,-0.0,2.754887502163468
[K+].O[P](O)(O)=O,0.6286564425,137.09199999999998,-3.9246,14.2629,6.0,1.0,3.0,6.0,0.0,32.0,0.0,0.0,0.0,0.0,77.75999999999999,77.22918553985866,0.0,53.68367439558379
[K+].CCCCCCCCCCCCCC(=O)N[C@@H](CCC(O)=O)C([O-])=O,-0.8308225768999999,395.5810000000001,-0.2089999999999968,94.88550000000006,26.0,4.0,2.0,7.0,17.0,146.0,0.0,0.0,0.0,0.0,106.53,199.85366977046243,0.0,390.12576954565
CC(=O)OCC(COC(C)=O)OC(C)=O,-0.5754367043,218.205,0.0442999999999997,48.82000000000003,15.0,6.0,0.0,6.0,5.0,86.0,0.0,0.0,0.0,0.0,78.9,87.48398993165436,3.9922055468289934,228.9871242601569
CC1(C)CO1,-0.0945494336,72.107,0.7952,20.030999999999995,5.0,1.0,0.0,1.0,0.0,30.0,0.0,1.0,1.0,1.0,12.53,31.941791446997023,2.3821985753493924,41.60964047443681
CCCCCCOC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-0.6586987459,264.318,-0.6168000000000002,63.86120000000006,18.0,6.0,4.0,6.0,7.0,108.0,0.0,1.0,1.0,1.0,99.38,107.1518086004608,2.345649402235044,222.61317499160344
OC(=O)CC(O)(CC(O)=O)C(O)=O,0.4768431239,192.123,-1.2485,37.09119999999999,13.0,4.0,4.0,7.0,5.0,74.0,0.0,0.0,0.0,0.0,132.13000000000002,72.22546290872793,4.619312134964085,227.36732222044088
Nc1[nH]ncn1,0.8326929954000001,84.082,-0.6131000000000004,20.795100000000005,6.0,3.0,2.0,4.0,0.0,32.0,1.0,0.0,0.0,1.0,67.59,34.388203767821736,3.049648321313926,109.10850553448522
OCCN1C(=O)N(CCO)C(=O)N(CCO)C1=O,0.3403663284,261.234,-3.851399999999997,60.47940000000002,18.0,9.0,3.0,9.0,6.0,102.0,1.0,0.0,0.0,1.0,126.69000000000004,100.77718176522148,3.5911305736027184,457.8646125297857
[Na+].OC(=O)CC(O)(CC(O)=O)C([O-])=O,0.4252480461999999,214.105,-5.579199999999998,34.462399999999995,14.0,5.0,3.0,8.0,5.0,74.0,0.0,0.0,0.0,0.0,134.96,100.63886253143993,0.0,232.56457479341316
[Na+].[Na+].Nc1c2C(=O)c3ccccc3C(=O)c2c(Nc4ccc(NC(=O)C(Br)=C)cc4[S]([O-])(=O)=O)cc1[S]([O-])(=O)=O,-1.0618038915,666.3950000000002,-3.5488999999999944,136.50919999999996,40.0,11.0,3.0,17.0,6.0,196.0,3.0,0.0,1.0,4.0,215.69,280.5506681534012,2.8016641783106337e-06,1829.1264459464423
[Na+].[Na+].NC(=O)CCN(CCO)c1nc(Nc2ccccc2)nc(Nc3ccc(\C=C\c4ccc(Nc5nc(Nc6ccccc6)nc(n5)N(CCO)CCC(N)=O)cc4[S]([O-])(=O)=O)c(c3)[S]([O-])(=O)=O)n1,-1.2475609958,1015.0159999999996,-3.634199999999991,249.62759999999963,70.0,22.0,8.0,28.0,24.0,356.0,6.0,0.0,0.0,6.0,372.98,446.11894481492,5.32898390099562e-06,2803.6392051616785
OC1COC(O)C(O)C1O,0.5778808511,150.13,-2.5823000000000005,29.979199999999988,10.0,5.0,4.0,5.0,0.0,60.0,0.0,1.0,1.0,1.0,90.15,57.48366857017767,2.515835979311492,102.6059378176129
CC(C)(CO)C(O)C(=O)NCCCO,0.4376764540999999,205.254,-1.1355999999999995,51.58610000000003,14.0,4.0,4.0,5.0,6.0,84.0,0.0,0.0,0.0,0.0,89.79,83.75287348324227,3.9888789246223633,181.6507676913201
OC(C(O)C(O)=O)C(O)=O,0.5718478438,150.08599999999998,-2.1226,27.2852,10.0,4.0,4.0,6.0,3.0,58.0,0.0,0.0,0.0,0.0,115.06,55.33405657989094,4.069511908932011,133.82680599646994
O[P](O)(=O)CN(CCCCCCN(C[P](O)(O)=O)C[P](O)(O)=O)CCCCCCN(C[P](O)(O)=O)C[P](O)(O)=O,-0.0877655775,685.4150000000006,0.6891999999999994,146.47649999999993,40.0,8.0,10.0,23.0,24.0,242.0,0.0,0.0,0.0,0.0,297.37,233.1148654724848,4.520195677576641,846.1073506269357
[K+].O[C@H]([C@@H](O)C([O-])=O)C(O)=O,0.4736237943999999,188.176,-6.453299999999998,24.656399999999994,11.0,5.0,3.0,7.0,3.0,58.0,0.0,0.0,0.0,0.0,117.89,104.25662127525356,0.0,138.66127285260657
COC(=O)CC(C(C)=O)C(=O)OC,-0.5248348408,188.179,-0.0723000000000002,42.820000000000014,13.0,5.0,0.0,5.0,4.0,74.0,0.0,0.0,0.0,0.0,69.67,76.00550258775085,4.351205679620966,220.5742758960129
N.N.N.N.[Pd++].OC([O-])=O.OC([O-])=O,-0.7223996879000001,296.576,-1.5791000000000004,36.13800000000001,13.0,8.0,6.0,11.0,0.0,88.0,0.0,0.0,0.0,0.0,260.72,87.93227124548496,-7.999999970370371e-09,80.63504134881501
C(CCOCC1CO1)COCC2CO2,-0.5608137387,202.24999999999997,0.5973999999999999,50.35200000000005,14.0,4.0,0.0,4.0,9.0,82.0,0.0,2.0,2.0,2.0,43.52,84.46624866836808,1.2537346469992094,136.20098801185608
[Cl-].[Cl-].[Pd++],-0.5036976261,177.32600000000002,-5.9945,0.0,3.0,0.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,45.453930550074055,-0.0,2.754887502163468
[Na+].[SH-],0.990088732,56.065000000000005,-3.2661,8.76,2.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,42.97473183758309,0.0,2.0
NCCC(O)=O,0.7865480445999999,89.09399999999998,-0.5802,21.307199999999995,6.0,2.0,2.0,3.0,2.0,36.0,0.0,0.0,0.0,0.0,63.32,35.76478180587526,2.831257109931365,52.75488750216347
[H+].[H+].[Cl-].[Cl-].CNc1nc(OC)ccc1N,0.3819230911,226.107,-5.0528999999999975,46.97210000000001,13.0,4.0,2.0,6.0,2.0,76.0,1.0,0.0,0.0,1.0,60.17,92.66001668345424,-1.512499921338546e-07,265.9906550974382
CCC(C)NCCO,0.6667009336999999,117.192,0.3667999999999998,34.84149999999999,8.0,2.0,2.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,32.26,50.90805753561664,2.862065598305084,47.79319390447951
OC(=O)CC(O)(CC(O)=O)C(O)=O.C1CNCCN1,0.2879414183,278.261,-2.0692999999999966,62.830600000000025,19.0,6.0,6.0,9.0,5.0,110.0,0.0,1.0,1.0,1.0,156.19000000000003,108.78495573353048,4.430769031142762e-07,300.3300823478244
[Na+].[Na+].[O-][S](=O)O[S]([O-])=O,0.4533910824,190.109,-7.4007999999999985,18.9246,9.0,5.0,0.0,9.0,2.0,44.0,0.0,0.0,0.0,0.0,89.49000000000001,101.48764480413963,-1.7999999002500056e-07,89.13111721021241
CN=C(NCC1CCOC1)N[N+]([O-])=O,-0.5694147178,202.214,-0.6203999999999994,50.41780000000002,14.0,4.0,2.0,7.0,3.0,80.0,0.0,1.0,1.0,1.0,88.78999999999999,81.65477638599782,2.2301377160238998,224.9747969868553
CCOCCC(=O)OCC,-0.4317085178,146.18599999999998,0.9761,37.743,10.0,3.0,0.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,35.53,61.31751627326671,3.052375189045708,90.85200900961468
CNC1CCCCC1,-0.3214680129,113.204,1.5385,35.9327,8.0,1.0,1.0,1.0,1.0,48.0,0.0,1.0,1.0,1.0,12.03,51.47293474428801,2.125016255414672,55.4071655715584
COC(=O)CC#N,-0.2636316857,99.089,0.0730799999999999,22.24599999999999,7.0,3.0,0.0,3.0,1.0,38.0,0.0,0.0,0.0,0.0,50.09,41.50172438203874,3.2293841613651484,102.7476472676892
[Na+].OCC[S]([O-])(=O)=O,0.5569422141,148.11499999999998,-4.472099999999998,21.649999999999995,8.0,4.0,1.0,6.0,2.0,44.0,0.0,0.0,0.0,0.0,77.43,69.94046252717473,0.0,126.97373660251156
CC[N+](CC)(CC)CC.[O-][S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.0721808988,629.3730000000002,6.381300000000005,92.80560000000004,38.0,3.0,0.0,22.0,11.0,232.0,0.0,0.0,0.0,0.0,57.2,203.6317569138932,0.0,877.8743252952659
[Na+].[Na+].CCCCCCCC/C=C/CCCCCCCCOC(=O)C(CC([O-])=O)[S]([O-])(=O)=O,-0.962426912,492.5860000000003,-2.3710999999999918,113.52020000000007,32.0,7.0,0.0,10.0,20.0,176.0,0.0,0.0,0.0,0.0,123.63,238.39969083522905,-4.204994880418988e-06,595.0867506222501
CCOC(=O)CC#N,-0.3276124069,113.116,0.46318,26.86299999999999,8.0,3.0,0.0,3.0,2.0,44.0,0.0,0.0,0.0,0.0,50.09,47.866666496435336,3.225685725828485,114.0873023894918
[Na+].[Na+].COc1cc(c(OC)cc1N=NC2C(=NN(C2=O)c3ccc(cc3)[S]([O-])(=O)=O)C)[S](=O)(=O)CCO[S]([O-])(=O)=O,-0.0898430335,650.5770000000002,-5.258599999999991,130.55219999999997,41.0,15.0,0.0,21.0,11.0,212.0,2.0,0.0,1.0,3.0,233.61999999999995,279.8949044199063,4.202495073343547e-06,1663.48748256056
[Na+].[Na+].OC(=O)C(O)(CC([O-])=O)CC([O-])=O,0.3454130072,236.08699999999996,-9.9099,31.833599999999997,15.0,6.0,2.0,9.0,5.0,74.0,0.0,0.0,0.0,0.0,137.79,129.0522621541519,-7.199998836750194e-07,235.86496481873445
CC(CCC#N)C#N,-0.3155007402,108.144,1.44986,29.623999999999988,8.0,2.0,0.0,2.0,2.0,42.0,0.0,0.0,0.0,0.0,47.58,49.34912096275001,3.1795221167790872,126.44441158953074
CCCCOCC(C)O,-0.4052379668,132.203,1.1839,37.4078,9.0,2.0,1.0,2.0,5.0,56.0,0.0,0.0,0.0,0.0,29.46,56.83668269591209,2.746690906857495,52.87784055857758
O=C1OC=CO1,0.7770765429000001,86.04599999999999,0.2327999999999999,17.243999999999996,6.0,3.0,0.0,3.0,0.0,32.0,1.0,0.0,0.0,1.0,43.35,33.19207130762661,3.4062460774815038,143.8011683847082
[Na+].CCC(C)OC(S)=S,0.4688768793,173.258,-0.9797999999999998,42.422000000000025,9.0,2.0,1.0,4.0,2.0,48.0,0.0,0.0,0.0,0.0,9.23,89.2398112482414,0.0,87.02718014856455
CC(O)c1cc(N)ccc1N.[O-][S]([O-])(=O)=O,-0.6856367901,248.26,-0.4336999999999997,56.375200000000014,16.0,7.0,3.0,8.0,1.0,92.0,1.0,0.0,0.0,1.0,152.53,93.27300728633548,3.845454411709097e-07,435.7419338957232
Cc1ncoc1C#N,-0.324555733,108.1,0.8547,25.955,8.0,3.0,0.0,3.0,0.0,40.0,1.0,0.0,0.0,1.0,49.82,46.56784427478224,3.154803644271227,220.5776960435723
[Cd++].O[N+]([O-])=O.O[N+]([O-])=O,0.3276361318,238.436,-0.6979,17.561800000000005,9.0,4.0,2.0,9.0,0.0,48.0,0.0,0.0,0.0,0.0,126.74,68.46518758887134,-7.199999951999999e-08,69.05865002596163
[Na+].CCOC([S-])=S,0.5443381649,144.196,-2.1412999999999998,31.588999999999995,7.0,3.0,0.0,4.0,1.0,36.0,0.0,0.0,0.0,0.0,9.23,76.50992701944818,0.0,56.89659695223976
[Cl-].[Cl-].[NH3+]CCCCCCCC[NH3+],0.3621421768,217.18399999999997,-6.181200000000002,43.2122,12.0,0.0,2.0,4.0,7.0,78.0,0.0,0.0,0.0,0.0,55.28,88.2798137277301,-4.049999358750106e-07,55.01955000865387
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@H]2C[NH2+]1,-2.1616093611,239.38299999999992,1.0432000000000006,68.54110000000004,17.0,1.0,2.0,3.0,1.0,98.0,0.0,2.0,2.0,2.0,45.71,104.73308267518684,1.8863395038184607,282.4370221055215
OCCCCCCO,1.6264407184,118.176,0.5313999999999999,32.63959999999998,8.0,2.0,2.0,2.0,5.0,50.0,0.0,0.0,0.0,0.0,40.46,50.15242910420461,2.53006045688352,31.509775004326936
CN(C)CCOC(=O)C(C)=C,0.5024815492,157.21299999999997,0.6672999999999998,44.32700000000001,11.0,3.0,0.0,3.0,4.0,64.0,0.0,0.0,0.0,0.0,29.54,67.63914379617556,3.3972180387789788,152.1710478569335
[Na+].[Na+].OC(C(O)C([O-])=O)C([O-])=O,0.4110563572999999,194.04999999999995,-10.784,22.0276,12.0,6.0,2.0,8.0,3.0,58.0,0.0,0.0,0.0,0.0,120.72,112.16085582531488,-4.049999586000043e-07,141.6270750562502
CCO[P](=O)(OCC)OCC,0.4385265234,182.156,2.204,42.48450000000001,11.0,4.0,0.0,5.0,6.0,68.0,0.0,0.0,0.0,0.0,44.760000000000005,67.4542079628083,3.908471949775869,112.769535289866
OC(=O)C1CCC(=O)N1,-0.4042589172,129.115,-0.6504000000000001,28.800499999999992,9.0,2.0,2.0,4.0,1.0,50.0,0.0,1.0,1.0,1.0,66.39999999999999,51.86032846777834,2.4808965270174173,154.28209708830377
